ListingID,host_id,host_total_listings_count,priceUSD,weekly_priceUSD,monthly_priceUSD,security_depositUSD,cleaning_feeUSD,guests_included,extra_peopleUSD,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,ScrapedID,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,require_guest_profile_picture,require_guest_phone_verification,cancellation_ID
8473625,44623605,1,148,600,,,,1,0,2,11/22/2015,12/13/2015,70,8,8,10,10,10,8,1.36,2.02E+13,1,1125,4 weeks ago,t,30,60,90,365,f,f,CP_001
5479566,10397429,1,68,600,2400,200,25,1,0,1,11/22/2015,11/22/2015,80,2,6,8,8,10,10,0.68,2.02E+13,1,1125,2 months ago,t,25,55,85,360,f,f,CP_003
8551871,38370991,1,49,,,,30,1,0,4,11/22/2015,12/30/2015,95,10,10,10,10,10,10,2.73,2.02E+13,2,1125,3 days ago,t,13,36,56,325,f,f,CP_001
9199982,46019955,1,94,,,100,40,1,0,6,11/23/2015,12/28/2015,87,9,9,9,10,8,9,4.19,2.02E+13,2,1125,2 weeks ago,t,28,58,88,177,f,f,CP_003
9506766,49265281,1,119,,,300,25,2,25,2,11/23/2015,12/9/2015,100,10,10,10,10,10,10,1.4,2.02E+13,1,1125,yesterday,t,22,52,82,357,f,f,CP_001
6187340,8206519,1,70,350,1200,,25,0,0,4,11/23/2015,12/30/2015,100,9,10,10,10,10,10,2.79,2.02E+13,1,1125,2 weeks ago,t,2,2,3,3,f,f,CP_003
8517235,44846373,1,120,,,300,,1,0,1,11/23/2015,11/23/2015,80,10,8,8,10,10,10,0.7,2.02E+13,2,1125,4 days ago,t,1,8,8,8,f,f,CP_003
9432497,48891432,1,43,240,800,,,1,0,5,11/23/2015,12/28/2015,88,10,10,10,10,9,9,3.49,2.02E+13,1,1125,3 weeks ago,t,0,18,47,82,f,f,CP_003
8717068,5474268,1,68,380,1300,,,1,5,1,11/23/2015,11/23/2015,100,10,10,10,10,10,10,0.7,2.02E+13,1,1125,2 months ago,t,0,0,0,0,f,f,CP_003
5413564,28062101,1,80,,,150,50,0,0,2,11/24/2015,1/2/2016,80,6,8,10,10,10,8,1.43,2.02E+13,5,12,6 days ago,t,10,10,10,285,f,f,CP_002
8988178,2983711,1,109,,,,89,1,0,1,11/25/2015,11/25/2015,80,8,10,8,8,8,8,0.73,2.02E+13,3,15,3 days ago,t,30,60,69,69,f,f,CP_002
9076287,16975412,2,78,490,,,,1,0,2,11/25/2015,12/21/2015,100,10,10,10,10,10,10,1.46,2.02E+13,1,1125,6 weeks ago,t,30,60,90,365,f,f,CP_003
9516608,49310311,1,270,,,300,100,1,0,1,11/25/2015,11/25/2015,100,10,10,10,10,10,10,0.73,2.02E+13,1,1125,a week ago,t,18,18,18,37,f,f,CP_002
7597244,39839653,1,125,900,3300,,40,1,0,4,11/25/2015,12/16/2015,95,10,10,10,10,9,10,2.93,2.02E+13,1,1125,3 weeks ago,t,3,31,61,322,f,f,CP_002
9436832,595610,2,100,,,,,1,0,10,11/25/2015,12/16/2015,100,10,10,10,10,10,10,7.32,2.02E+13,2,13,today,t,21,47,74,74,f,f,CP_001
9509279,49275349,1,100,,,,,1,0,4,11/25/2015,12/22/2015,80,10,6,10,10,10,9,2.93,2.02E+13,1,3,6 weeks ago,t,27,57,87,362,f,f,CP_003
9292039,5267359,3,99,,,250,100,1,0,1,11/27/2015,11/27/2015,100,10,10,10,10,10,10,0.77,2.02E+13,1,1125,2 weeks ago,t,30,60,90,365,f,f,CP_002
8848854,6758953,1,150,,,200,100,6,25,1,11/27/2015,11/27/2015,80,10,10,10,10,8,8,0.77,2.02E+13,1,1125,6 weeks ago,t,0,0,0,67,f,f,CP_003
9558353,2911360,11,70,430,1500,100,45,1,15,1,11/27/2015,11/27/2015,100,10,10,10,10,10,10,0.77,2.02E+13,2,1125,5 weeks ago,t,7,28,57,57,f,f,CP_001
8652185,36231919,1,287,2037,,500,117,6,40,1,11/27/2015,11/27/2015,100,8,10,10,10,10,10,0.77,2.02E+13,2,1125,2 months ago,t,0,0,0,62,f,f,CP_002
5353512,11027707,1,42,315,900,100,,1,10,4,11/27/2015,12/18/2015,75,7,7,8,9,7,7,3.08,2.02E+13,1,1125,4 weeks ago,t,0,30,60,335,f,f,CP_001
8338155,41925688,1,65,,,,35,1,10,1,11/27/2015,11/27/2015,,,,,,,,0.77,2.02E+13,1,10,4 weeks ago,t,0,0,0,94,f,f,CP_001
9298045,28646378,1,79,,,,,1,0,3,11/27/2015,1/1/2016,100,10,10,10,10,10,10,2.31,2.02E+13,1,14,6 days ago,t,16,44,74,228,f,f,CP_003
178844,62386,4,80,400,1500,,25,2,0,2,11/27/2015,12/9/2015,100,10,10,10,10,10,10,1.54,2.02E+13,2,28,2 months ago,t,30,60,90,365,f,f,CP_003
9580021,9840816,1,85,,,,55,2,25,8,11/27/2015,1/1/2016,100,10,10,10,10,10,10,6.15,2.02E+13,1,1125,today,t,12,42,71,328,f,f,CP_001
9386179,42537846,17,69,400,1500,95,25,1,0,6,11/27/2015,12/24/2015,83,9,10,10,10,9,9,4.62,2.02E+13,1,1125,2 days ago,t,1,30,60,335,f,f,CP_001
9015088,29133654,2,135,,,100,50,4,15,5,11/28/2015,1/2/2016,100,10,10,10,10,10,10,3.95,2.02E+13,1,1125,2 weeks ago,t,19,19,19,266,f,f,CP_001
9294832,23827582,1,40,,,,35,1,0,4,11/28/2015,12/18/2015,95,10,10,10,10,10,10,3.16,2.02E+13,2,1125,5 days ago,t,26,46,76,351,f,f,CP_003
9389755,37376726,1,119,749,,100,60,1,0,3,11/28/2015,12/6/2015,93,10,9,10,10,10,10,2.37,2.02E+13,1,1125,5 days ago,t,4,34,63,63,f,f,CP_002
8952253,27811196,1,97,,,,49,1,0,2,11/28/2015,12/27/2015,100,10,10,10,10,8,10,1.58,2.02E+13,2,1125,3 days ago,t,4,9,9,59,f,f,CP_003
9170870,5269812,1,98,650,2300,,100,2,20,1,11/28/2015,11/28/2015,80,10,10,10,10,8,8,0.79,2.02E+13,2,1125,today,t,30,60,89,89,f,f,CP_001
8296857,43483497,1,158,,,300,142,4,25,4,11/28/2015,12/27/2015,85,9,10,10,9,10,10,3.16,2.02E+13,1,30,today,t,25,51,81,291,f,f,CP_002
8995844,964658,1,250,1500,,,,1,0,1,11/29/2015,11/29/2015,100,10,10,10,10,10,10,0.81,2.02E+13,4,1125,6 weeks ago,t,0,0,0,46,f,f,CP_001
7922373,23986021,1,99,690,,,35,2,30,1,11/29/2015,11/29/2015,100,10,10,10,10,10,10,0.81,2.02E+13,2,30,2 months ago,t,30,60,90,179,f,f,CP_003
9492873,46595747,1,85,,,,,1,0,2,11/29/2015,12/18/2015,100,10,10,10,10,10,10,1.62,2.02E+13,1,1125,2 weeks ago,t,24,49,73,348,f,f,CP_003
9134196,23502285,2,109,650,2500,,49,1,0,1,11/29/2015,11/29/2015,80,6,8,6,4,8,6,0.81,2.02E+13,1,1125,4 weeks ago,t,22,44,74,163,f,f,CP_003
9532861,5241841,1,149,,,,,1,0,1,11/29/2015,11/29/2015,60,10,8,6,8,8,6,0.81,2.02E+13,2,1125,4 days ago,t,0,0,27,27,f,f,CP_001
8301680,43770930,1,175,,,500,100,5,10,1,11/29/2015,11/29/2015,100,10,10,10,10,10,10,0.81,2.02E+13,1,1125,today,t,1,1,1,82,f,f,CP_001
9652574,10260570,1,50,,,,,1,0,1,11/29/2015,11/29/2015,100,10,10,10,10,10,10,0.81,2.02E+13,2,1125,3 days ago,t,1,1,1,46,f,f,CP_003
8891577,8534462,48,700,3000,9000,600,150,4,30,1,11/29/2015,11/29/2015,100,10,10,10,10,10,8,0.81,2.02E+13,3,1125,yesterday,t,3,33,63,212,t,t,CP_002
9236961,48010503,1,90,690,,250,101,4,50,1,11/29/2015,11/29/2015,100,10,10,10,10,10,10,0.81,2.02E+13,1,10,3 days ago,t,15,15,15,15,f,f,CP_002
4887845,21574650,2,235,982,,,149,1,0,1,11/29/2015,11/29/2015,,,,,,,,0.81,2.02E+13,2,1125,today,t,30,58,85,85,f,f,CP_001
8631419,35332502,2,180,1350,4400,2500,10,1,0,3,11/29/2015,12/30/2015,93,10,8,10,10,10,9,2.43,2.02E+13,2,365,3 weeks ago,t,27,57,84,166,f,f,CP_003
8774504,31664755,1,109,,,,60,4,25,4,11/29/2015,12/30/2015,100,10,10,10,10,10,10,3.24,2.02E+13,1,1125,yesterday,t,13,43,69,344,f,f,CP_002
7821003,11698717,1,65,,,,,2,25,2,11/29/2015,12/27/2015,100,10,9,10,10,10,10,1.62,2.02E+13,1,1125,4 days ago,t,0,1,1,5,f,f,CP_003
3884805,20089918,1,150,999,,,30,4,50,1,11/29/2015,11/29/2015,100,10,10,10,10,10,10,0.81,2.02E+13,2,7,4 days ago,t,25,55,85,355,f,f,CP_003
9546508,42537846,17,69,400,1500,95,25,1,0,1,11/29/2015,11/29/2015,80,8,10,10,10,10,10,0.81,2.02E+13,1,1125,4 weeks ago,t,0,5,35,310,f,f,CP_001
9414303,5295850,1,85,,,,10,1,0,1,11/29/2015,11/29/2015,100,10,10,10,10,10,10,0.81,2.02E+13,1,1125,today,t,0,3,3,30,f,f,CP_003
9563749,31490741,2,38,,,,25,1,0,2,11/29/2015,12/15/2015,100,10,10,10,10,10,10,1.62,2.02E+13,2,1125,4 days ago,t,23,37,66,66,f,f,CP_003
9217030,47929873,1,150,,,,,1,0,2,11/29/2015,12/11/2015,100,10,10,10,10,10,10,1.62,2.02E+13,2,31,a week ago,t,28,58,88,363,f,f,CP_001
9174327,30988044,1,59,350,,200,40,2,25,1,11/29/2015,11/29/2015,100,10,10,10,10,10,10,0.81,2.02E+13,2,10,today,t,20,35,64,64,f,f,CP_001
9511777,48273510,3,500,,,1900,50,2,20,1,11/29/2015,11/29/2015,80,8,8,10,10,10,10,0.81,2.02E+13,1,1125,yesterday,t,5,5,8,8,f,f,CP_002
8942678,46675077,1,450,3000,,,,1,0,1,12/1/2015,12/1/2015,100,10,10,10,10,10,10,0.86,2.02E+13,4,1125,2 months ago,t,0,0,0,53,f,f,CP_003
9367465,48604323,2,150,950,2200,100,50,2,10,1,12/1/2015,12/1/2015,100,10,10,10,10,10,10,0.86,2.02E+13,2,1125,today,t,3,7,31,300,f,f,CP_003
9215782,23551180,1,115,,,,35,1,0,2,12/1/2015,12/12/2015,100,,10,,10,,,1.71,2.02E+13,1,5,2 days ago,t,3,3,3,3,f,f,CP_002
9568491,22100785,1,40,250,,,5,1,5,4,12/1/2015,12/25/2015,100,9,10,10,10,10,10,3.43,2.02E+13,1,1125,3 days ago,t,21,51,81,356,f,f,CP_003
8193332,9318707,1,100,1000,2500,,25,1,0,1,12/1/2015,12/1/2015,80,10,10,10,10,10,8,0.86,2.02E+13,1,1125,4 weeks ago,t,0,0,2,126,f,f,CP_003
8594059,621691,2,125,,,,85,1,0,2,12/1/2015,1/1/2016,80,8,7,10,10,9,8,1.71,2.02E+13,1,1125,5 weeks ago,t,12,42,72,347,f,f,CP_002
9370866,20488068,2,125,,,,,1,0,1,12/1/2015,12/1/2015,100,6,10,10,10,10,10,0.86,2.02E+13,1,1125,2 days ago,t,16,31,34,250,f,f,CP_002
8212989,31751507,2,41,,,,,1,45,3,12/1/2015,12/31/2015,87,9,9,9,9,10,10,2.57,2.02E+13,1,1125,2 months ago,t,0,0,0,84,f,f,CP_003
8815638,8534462,48,139,1000,3200,200,60,3,20,1,12/1/2015,12/1/2015,100,10,10,10,10,10,10,0.86,2.02E+13,2,1125,today,t,24,47,77,136,t,t,CP_002
9533648,43053036,1,103,,,,,2,30,7,12/1/2015,1/2/2016,91,9,10,9,10,10,10,6,2.02E+13,1,1125,today,t,7,26,43,312,f,f,CP_003
8566242,1886546,1,200,1200,3500,100,150,1,100,1,12/1/2015,12/1/2015,100,10,10,10,10,10,6,0.86,2.02E+13,2,10,7 weeks ago,t,29,59,89,364,f,f,CP_002
7836953,257237,1,250,1250,4500,150,100,1,0,1,12/1/2015,12/1/2015,100,10,10,10,10,10,10,0.86,2.02E+13,4,30,3 days ago,t,0,0,0,114,f,f,CP_002
8006745,42273230,1,65,450,1800,,45,1,0,3,12/1/2015,12/26/2015,100,10,10,10,10,10,10,2.57,2.02E+13,7,60,3 months ago,t,1,1,1,3,f,f,CP_001
8453633,30322585,1,175,,,,40,1,0,1,12/1/2015,12/1/2015,100,10,10,10,10,10,10,0.86,2.02E+13,2,1125,4 days ago,t,8,26,56,331,f,f,CP_003
6954984,5260336,1,96,700,,,60,2,10,3,12/1/2015,12/14/2015,100,10,10,10,10,10,10,2.57,2.02E+13,1,1125,2 weeks ago,t,10,22,30,128,f,f,CP_001
9429399,45092482,3,98,,,,75,1,0,2,12/1/2015,12/7/2015,90,10,10,10,10,10,10,1.71,2.02E+13,1,1125,today,t,27,57,87,358,f,f,CP_003
8866927,18687921,1,65,450,1750,,,1,0,5,12/1/2015,12/29/2015,100,10,10,10,10,10,10,4.29,2.02E+13,1,180,3 days ago,t,18,40,63,333,f,f,CP_003
5309974,1144724,1,39,275,1000,,,1,0,4,12/1/2015,12/26/2015,100,10,10,10,10,10,10,3.43,2.02E+13,2,1125,yesterday,t,19,19,20,20,f,f,CP_001
7574864,8537839,1,349,1950,,500,175,6,50,1,12/1/2015,12/1/2015,80,8,10,10,8,10,8,0.86,2.02E+13,1,1125,3 weeks ago,t,0,11,21,27,f,f,CP_002
7860837,41431805,1,99,700,,95,,1,0,4,12/1/2015,1/3/2016,100,10,10,10,10,9,10,3.43,2.02E+13,2,1125,5 days ago,t,30,47,66,66,f,f,CP_001
9533803,22619582,1,60,,,,10,1,10,2,12/1/2015,12/20/2015,100,10,10,10,10,10,10,1.71,2.02E+13,1,7,2 weeks ago,t,0,0,15,15,f,f,CP_003
6289789,32689598,3,119,749,2800,200,88,1,0,1,12/1/2015,12/1/2015,100,10,10,10,10,10,10,0.86,2.02E+13,2,1125,4 weeks ago,t,22,52,82,357,f,f,CP_002
9303530,2911360,11,150,900,2895,150,90,2,15,1,12/2/2015,12/2/2015,60,8,8,10,10,10,10,0.88,2.02E+13,1,1125,a week ago,t,30,60,90,365,f,f,CP_001
7735282,10558142,7,99,,,,50,0,0,9,12/2/2015,1/3/2016,98,10,10,10,10,10,10,7.94,2.02E+13,1,30,today,t,17,42,71,107,f,f,CP_001
8734809,10553813,1,70,490,1800,,50,2,10,2,12/2/2015,12/12/2015,100,10,10,10,10,10,10,1.76,2.02E+13,2,1125,5 days ago,t,2,28,58,128,f,f,CP_003
8632651,11299221,4,135,1000,3000,,,1,0,1,12/2/2015,12/2/2015,100,10,10,10,10,10,10,0.88,2.02E+13,4,1125,today,t,24,27,27,260,f,f,CP_002
7915432,26389600,1,40,,,,,1,10,1,12/3/2015,12/3/2015,80,10,10,8,10,10,10,0.91,2.02E+13,1,1125,6 days ago,t,30,60,90,365,f,f,CP_003
9347157,48509183,1,65,,,,,1,0,4,12/4/2015,12/18/2015,100,9,9,10,10,10,9,3.75,2.02E+13,1,1125,2 days ago,t,13,43,73,345,f,f,CP_001
9711153,43229398,2,40,,,,,1,0,6,12/4/2015,12/22/2015,97,10,10,10,10,10,10,5.62,2.02E+13,1,1125,3 days ago,t,5,26,31,110,f,f,CP_003
9508837,3638194,2,99,,,250,15,4,10,6,12/4/2015,1/2/2016,100,10,10,10,10,10,10,5.62,2.02E+13,1,1125,today,t,9,39,69,338,t,f,CP_001
9387189,1539790,1,90,,,,25,2,15,1,12/5/2015,12/5/2015,100,10,10,10,10,10,10,1,2.02E+13,1,1125,yesterday,t,27,57,87,112,f,f,CP_003
9736940,50236885,1,28,100,,,,1,0,3,12/5/2015,12/8/2015,100,10,10,8,8,8,10,3,2.02E+13,1,7,today,t,0,1,3,278,f,f,CP_003
9712716,3975133,2,65,,,,55,1,0,3,12/6/2015,1/3/2016,100,10,10,10,10,10,10,3,2.02E+13,1,1125,4 weeks ago,t,30,60,90,365,f,f,CP_001
9183838,46005243,2,130,900,4000,200,61,2,50,1,12/6/2015,12/6/2015,20,2,4,2,2,6,2,1,2.02E+13,1,20,3 days ago,t,30,57,57,57,f,f,CP_002
9089308,47394683,1,150,,,,,1,0,1,12/6/2015,12/6/2015,100,10,10,10,10,10,10,1,2.02E+13,6,1125,4 weeks ago,t,21,51,81,356,f,f,CP_003
9183380,8534462,48,300,1500,6000,300,80,4,20,1,12/6/2015,12/6/2015,100,10,10,10,10,10,10,1,2.02E+13,2,1125,a week ago,t,17,47,77,137,t,t,CP_002
5804875,30115945,1,99,,,,,1,0,2,12/6/2015,12/20/2015,100,9,9,10,10,9,9,2,2.02E+13,1,1125,3 months ago,t,30,60,90,365,f,f,CP_003
9034515,11949338,1,80,,,400,50,1,0,2,12/6/2015,12/30/2015,100,9,9,9,9,9,9,2,2.02E+13,2,1125,4 weeks ago,t,18,48,78,167,f,f,CP_002
9331449,6407320,4,45,,,100,8,2,10,2,12/7/2015,12/14/2015,90,10,8,10,10,10,9,2,2.02E+13,1,1125,2 weeks ago,t,12,23,51,326,f,f,CP_002
6004165,29448972,1,75,476,1253,,30,2,30,3,12/7/2015,12/23/2015,100,10,10,10,10,10,10,3,2.02E+13,2,1125,3 weeks ago,t,23,32,32,249,f,f,CP_003
5002964,6618367,1,50,,,,,1,0,1,12/7/2015,12/7/2015,80,10,10,10,10,10,10,1,2.02E+13,1,3,4 weeks ago,t,30,60,90,365,f,f,CP_003
9564093,49515693,1,60,,,,10,1,15,3,12/7/2015,12/29/2015,87,10,9,10,10,8,9,3,2.02E+13,1,1125,2 days ago,t,21,46,76,165,f,f,CP_001
9477539,49123244,1,42,275,,,25,1,0,2,12/7/2015,12/16/2015,100,10,10,10,10,10,10,2,2.02E+13,1,1125,yesterday,t,7,37,67,337,f,f,CP_003
9494415,42537846,17,69,400,1500,95,25,1,0,7,12/7/2015,12/26/2015,100,10,10,10,10,10,10,7,2.02E+13,1,1125,2 weeks ago,t,6,6,23,270,f,f,CP_003
8921924,6033000,3,35,250,800,,10,1,0,2,12/7/2015,12/23/2015,100,10,10,10,10,8,10,2,2.02E+13,1,1125,1 week ago,t,0,0,14,289,f,f,CP_002
8155710,1243056,37,42,259,813,350,35,1,0,2,12/8/2015,12/19/2015,90,9,9,10,10,10,9,2,2.02E+13,4,1125,3 months ago,t,30,60,90,365,f,f,CP_002
8904748,46577793,1,125,1200,4000,500,100,1,0,3,12/8/2015,12/29/2015,100,10,10,10,10,9,10,3,2.02E+13,2,1125,3 weeks ago,t,23,48,78,180,f,f,CP_003
9386509,42537846,17,69,400,1500,95,25,1,0,4,12/8/2015,12/22/2015,90,8,10,9,10,10,9,4,2.02E+13,1,1125,3 days ago,t,16,37,67,342,f,f,CP_001
9651755,49890833,1,68,430,1510,,,1,0,2,12/8/2015,12/14/2015,100,10,10,9,10,10,10,2,2.02E+13,3,1125,3 weeks ago,t,12,33,54,329,f,f,CP_002
8327083,658155,13,350,,,500,250,1,0,1,12/9/2015,12/9/2015,100,10,10,10,10,10,10,1,2.02E+13,3,1125,today,t,20,47,77,331,f,f,CP_002
8884826,1608733,4,122,,,250,49,2,15,3,12/10/2015,12/29/2015,100,10,10,10,10,10,10,3,2.02E+13,1,1125,today,t,24,49,74,349,f,t,CP_001
9823290,50596206,1,80,,,,,1,0,1,12/10/2015,12/10/2015,100,10,10,10,10,10,10,1,2.02E+13,1,1125,4 weeks ago,t,29,59,89,364,f,f,CP_003
7731836,8739320,1,70,,,,,1,0,3,12/11/2015,12/27/2015,100,10,10,10,10,9,9,3,2.02E+13,1,1125,4 days ago,t,21,39,56,56,f,f,CP_003
9328278,48414763,1,85,,,200,25,1,10,6,12/11/2015,1/1/2016,100,10,10,10,10,9,9,6,2.02E+13,1,60,today,t,15,41,71,71,f,f,CP_001
8904766,33923879,4,38,,,,9,1,0,1,12/11/2015,12/11/2015,100,10,10,8,8,10,10,1,2.02E+13,2,1125,4 weeks ago,t,0,0,0,56,f,f,CP_001
9028447,2704826,1,100,,,,,1,0,1,12/12/2015,12/12/2015,,,,,,,,1,2.02E+13,1,1125,2 weeks ago,t,30,60,90,365,f,f,CP_001
9448215,48441443,3,67,,,,,1,0,1,12/12/2015,12/12/2015,100,10,8,10,10,10,10,1,2.02E+13,1,1125,2 weeks ago,t,30,60,90,365,f,f,CP_003
9151865,40912620,2,75,,,100,25,1,10,1,12/12/2015,12/12/2015,40,4,10,10,10,10,4,1,2.02E+13,1,1125,3 weeks ago,t,30,60,66,66,f,f,CP_003
9013441,47064683,1,85,500,1500,95,,2,20,3,12/12/2015,12/21/2015,100,10,10,10,10,10,10,3,2.02E+13,2,1125,2 weeks ago,t,0,0,23,209,f,f,CP_001
9797000,50487726,1,75,,,250,20,2,10,2,12/12/2015,1/1/2016,90,10,10,10,10,10,10,2,2.02E+13,1,1125,today,t,30,60,89,89,f,f,CP_003
9929059,10558142,7,99,,,250,45,0,0,3,12/12/2015,12/26/2015,100,10,10,10,10,10,10,3,2.02E+13,1,20,today,t,24,54,83,105,f,f,CP_001
4370312,1142416,1,78,,,,45,2,12,4,12/13/2015,12/24/2015,95,10,10,10,10,10,10,4,2.02E+13,1,15,6 days ago,t,8,25,54,54,f,f,CP_001
9329068,48416955,1,150,,,,,1,0,4,12/13/2015,12/28/2015,100,10,10,10,10,10,10,4,2.02E+13,1,1125,1 week ago,t,12,28,43,52,f,f,CP_003
6438013,11583055,1,69,580,1670,,21,1,0,3,12/13/2015,1/1/2016,93,10,10,10,10,9,10,3,2.02E+13,1,1125,yesterday,t,28,55,85,351,f,f,CP_001
7179783,5662531,1,99,,,,,1,0,1,12/13/2015,12/13/2015,100,10,10,10,10,10,10,1,2.02E+13,1,1125,3 weeks ago,t,30,60,90,179,f,f,CP_003
9727246,23077187,1,92,,,,40,2,20,1,12/13/2015,12/13/2015,100,10,10,10,10,10,10,1,2.02E+13,1,1125,2 weeks ago,t,30,60,90,364,f,f,CP_001
8848403,46243391,2,39,232,819,,,1,0,2,12/14/2015,12/25/2015,100,10,10,10,10,9,10,2,2.02E+13,1,1125,6 weeks ago,t,30,60,90,365,f,f,CP_003
9512909,49292151,1,66,,,,25,3,15,2,12/14/2015,12/22/2015,100,10,10,10,10,10,10,2,2.02E+13,1,1125,2 days ago,t,5,22,42,220,f,f,CP_003
9863484,6590511,2,95,495,1600,250,60,2,10,2,12/14/2015,12/20/2015,100,10,9,10,10,10,10,2,2.02E+13,2,26,2 weeks ago,t,16,32,61,61,f,f,CP_001
8922554,2309561,1,130,,,,30,1,0,1,12/14/2015,12/14/2015,80,10,6,10,10,10,10,1,2.02E+13,3,1125,yesterday,t,0,0,0,9,f,f,CP_003
9317101,22061910,3,70,,,,,1,0,1,12/14/2015,12/14/2015,100,10,10,10,10,10,10,1,2.02E+13,2,1125,3 days ago,t,0,26,56,331,f,f,CP_003
4226386,21933958,1,75,,,95,,1,45,2,12/14/2015,12/18/2015,100,10,10,10,10,10,10,2,2.02E+13,1,1125,2 weeks ago,t,28,58,88,309,f,f,CP_003
9110560,26475960,3,45,285,1150,,,1,0,1,12/14/2015,12/14/2015,100,10,10,10,10,10,10,1,2.02E+13,2,1125,6 weeks ago,t,28,58,87,87,f,f,CP_003
9137469,5820099,7,150,,,,45,2,20,2,12/14/2015,1/2/2016,100,10,10,10,10,10,9,2,2.02E+13,1,1125,3 days ago,t,25,55,85,356,f,f,CP_003
4129218,19294641,1,90,550,2000,100,40,2,20,2,12/14/2015,12/30/2015,90,10,10,10,10,10,10,2,2.02E+13,1,1125,today,t,30,60,90,365,f,f,CP_001
6182715,32069191,1,70,506,,,40,1,0,1,12/14/2015,12/14/2015,100,10,10,10,10,10,10,1,2.02E+13,1,1125,3 days ago,t,25,51,69,344,f,f,CP_003
9679741,9281127,1,50,,,,,1,0,2,12/14/2015,12/15/2015,100,10,10,10,9,10,10,2,2.02E+13,1,1125,today,t,26,29,58,58,f,f,CP_003
2061463,5908266,1,75,380,1315,,,1,0,1,12/14/2015,12/14/2015,100,10,10,10,10,10,10,1,2.02E+13,1,1125,2 weeks ago,t,0,0,1,124,f,f,CP_003
9698202,5325329,9,250,,,250,100,12,25,4,12/14/2015,1/1/2016,95,10,10,10,10,10,10,4,2.02E+13,1,1125,today,t,25,51,72,328,f,f,CP_001
9908591,2511908,1,100,,,,,1,0,2,12/15/2015,12/15/2015,100,,,,,,,2,2.02E+13,2,1125,yesterday,t,23,39,55,104,f,f,CP_003
9494946,42537846,17,69,400,1500,95,25,1,0,2,12/15/2015,12/31/2015,70,6,10,10,9,10,7,2,2.02E+13,1,1125,3 days ago,t,2,32,62,337,f,f,CP_001
8889257,25899989,1,165,,5000,400,85,4,20,3,12/16/2015,1/2/2016,100,10,10,9,9,10,10,3,2.02E+13,2,1125,today,t,13,40,63,337,f,f,CP_002
8556103,45036461,1,145,800,2750,500,80,1,0,2,12/16/2015,12/27/2015,100,10,10,10,10,10,10,2,2.02E+13,2,1125,a week ago,t,29,55,85,269,f,f,CP_001
8668410,4962900,169,112,,,,109,1,0,2,12/16/2015,12/24/2015,100,10,10,10,10,9,10,2,2.02E+13,2,1125,3 days ago,t,22,52,82,356,f,f,CP_002
9061868,34779932,4,169,,2950,500,100,2,15,2,12/16/2015,12/31/2015,90,9,10,10,10,10,9,2,2.02E+13,3,1125,3 days ago,t,8,38,61,139,f,f,CP_002
9096972,47428920,1,85,1100,3000,250,50,2,10,2,12/16/2015,12/19/2015,100,10,10,10,10,10,10,2,2.02E+13,1,1125,today,t,24,44,66,66,f,f,CP_003
9364220,23502285,2,109,,,,49,1,0,1,12/17/2015,12/17/2015,100,6,10,10,8,10,10,1,2.02E+13,1,1125,5 weeks ago,t,27,57,87,362,f,f,CP_003
9031119,8534462,48,139,1000,3200,200,60,2,20,1,12/17/2015,12/17/2015,100,10,10,10,10,10,10,1,2.02E+13,2,1125,a week ago,t,26,52,82,140,t,t,CP_002
9519968,2458745,2,130,,,,75,4,25,4,12/17/2015,1/3/2016,80,8,7,8,8,8,8,4,2.02E+13,2,1125,today,t,20,45,75,313,f,t,CP_001
9473967,42537846,17,69,450,1700,95,25,1,0,2,12/17/2015,12/26/2015,100,10,10,10,10,10,10,2,2.02E+13,1,1125,a week ago,t,16,43,73,348,f,f,CP_001
8902327,46566046,1,79,,,500,50,3,25,2,12/18/2015,12/24/2015,100,10,10,10,10,10,10,2,2.02E+13,2,29,2 days ago,t,6,26,44,273,f,f,CP_001
9449062,48964209,1,79,,,,,1,0,1,12/19/2015,12/19/2015,100,10,10,10,10,8,10,1,2.02E+13,1,1125,5 weeks ago,t,4,4,4,15,f,f,CP_003
7956337,41775435,3,39,,,,,1,25,3,12/19/2015,12/29/2015,93,10,10,10,10,9,10,3,2.02E+13,3,10,today,t,24,54,83,83,f,f,CP_001
8870139,46428878,1,79,475,1350,,10,1,0,1,12/19/2015,12/19/2015,100,10,10,10,10,10,10,1,2.02E+13,1,1125,a week ago,t,5,31,61,336,f,f,CP_001
7772661,40885963,1,99,,,,50,2,50,2,12/20/2015,12/21/2015,100,10,10,10,10,10,10,2,2.02E+13,1,1125,1 week ago,t,25,51,81,142,f,f,CP_001
9134193,47573170,1,80,428,1512,,,1,0,1,12/20/2015,12/20/2015,100,10,10,10,10,10,10,1,2.02E+13,1,1125,3 weeks ago,t,0,0,0,43,f,f,CP_001
9617068,13267774,1,125,,,,,1,0,1,12/20/2015,12/20/2015,100,10,10,10,10,10,10,1,2.02E+13,1,1125,never,t,30,60,90,365,f,f,CP_003
8155580,1243056,37,50,275,880,350,35,1,0,1,12/20/2015,12/20/2015,100,8,8,8,8,10,8,1,2.02E+13,4,1125,3 months ago,t,30,60,90,365,f,f,CP_002
